SID,NAME,ISO_TIME,TYPE_CODE,LAT,LON,PRESSURE,WIND_MS,YEAR,WIND_KMH
198807,Bill,1988-08-06 18:00:00,2,26.5,126.7,994,20.0,1988,72.0
198807,Bill,1988-08-07 00:00:00,2,27.5,125.4,990,20.0,1988,72.0
198807,Bill,1988-08-07 06:00:00,3,28.5,124.3,985,30.0,1988,108.0
198807,Bill,1988-08-07 12:00:00,4,29.1,123.1,980,35.0,1988,126.0
198807,Bill,1988-08-07 18:00:00,4,29.7,121.0,970,35.0,1988,126.0
198819,Mamie,1988-09-22 00:00:00,2,15.0,112.4,990,20.0,1988,72.0
198819,Mamie,1988-09-22 06:00:00,3,16.6,112.6,990,25.0,1988,90.0
198819,Mamie,1988-09-22 12:00:00,3,17.8,113.0,990,25.0,1988,90.0
198819,Mamie,1988-09-22 18:00:00,3,19.0,113.1,990,25.0,1988,90.0
198823,Pat,1988-10-21 06:00:00,3,16.5,116.5,980,30.0,1988,108.0
198823,Pat,1988-10-21 12:00:00,3,16.8,115.1,980,30.0,1988,108.0
198823,Pat,1988-10-21 18:00:00,3,17.3,113.3,980,30.0,1988,108.0
198823,Pat,1988-10-22 00:00:00,3,17.8,111.7,980,30.0,1988,108.0
198823,Pat,1988-10-22 06:00:00,4,18.5,110.5,980,35.0,1988,126.0
198824,Ruby,1988-10-26 00:00:00,4,16.5,117.1,970,35.0,1988,126.0
198824,Ruby,1988-10-26 06:00:00,4,17.0,116.7,975,35.0,1988,126.0
198824,Ruby,1988-10-26 12:00:00,3,17.3,116.1,980,30.0,1988,108.0
198824,Ruby,1988-10-26 18:00:00,3,17.7,115.3,980,30.0,1988,108.0
198824,Ruby,1988-10-27 00:00:00,3,18.1,114.4,980,30.0,1988,108.0
198903,Brenda,1989-05-18 06:00:00,3,15.8,118.5,985,25.0,1989,90.0
198903,Brenda,1989-05-18 12:00:00,3,16.5,117.9,985,25.0,1989,90.0
198903,Brenda,1989-05-18 18:00:00,3,17.0,117.5,985,25.0,1989,90.0
198903,Brenda,1989-05-19 00:00:00,3,17.5,117.0,985,25.0,1989,90.0
198903,Brenda,1989-05-19 06:00:00,3,18.0,116.4,980,30.0,1989,108.0
198905,Dot,1989-06-09 00:00:00,4,16.6,113.6,965,35.0,1989,126.0
198905,Dot,1989-06-09 06:00:00,4,17.0,112.7,960,40.0,1989,144.0
198905,Dot,1989-06-09 12:00:00,4,17.3,111.9,960,40.0,1989,144.0
198905,Dot,1989-06-09 18:00:00,4,17.6,111.0,960,40.0,1989,144.0
198905,Dot,1989-06-10 00:00:00,4,18.1,110.4,960,40.0,1989,144.0
198907,Faye,1989-07-08 18:00:00,3,16.9,119.7,980,30.0,1989,108.0
198907,Faye,1989-07-09 00:00:00,3,17.1,118.6,980,30.0,1989,108.0
198907,Faye,1989-07-09 06:00:00,3,17.4,117.5,980,30.0,1989,108.0
198907,Faye,1989-07-09 12:00:00,3,17.7,116.6,980,30.0,1989,108.0
198907,Faye,1989-07-09 18:00:00,3,18.1,115.3,980,30.0,1989,108.0
198908,Gordon,1989-07-14 18:00:00,5,16.3,127.5,940,50.0,1989,180.0
198908,Gordon,1989-07-15 00:00:00,5,16.6,126.2,935,50.0,1989,180.0
198908,Gordon,1989-07-15 06:00:00,6,16.9,125.2,930,55.0,1989,198.0
198908,Gordon,1989-07-15 12:00:00,6,17.5,124.0,920,60.0,1989,216.0
198908,Gordon,1989-07-15 18:00:00,6,18.0,122.5,920,60.0,1989,216.0
198909,Hope,1989-07-19 00:00:00,3,26.8,124.6,985,25.0,1989,90.0
198909,Hope,1989-07-19 06:00:00,3,27.2,124.0,985,25.0,1989,90.0
198909,Hope,1989-07-19 12:00:00,3,27.6,123.8,985,25.0,1989,90.0
198909,Hope,1989-07-19 18:00:00,3,28.3,123.5,985,25.0,1989,90.0
198909,Hope,1989-07-20 00:00:00,3,28.7,122.8,985,25.0,1989,90.0
198913,Ken,1989-08-02 18:00:00,3,28.5,127.8,985,25.0,1989,90.0
198913,Ken,1989-08-03 00:00:00,3,29.4,127.0,980,30.0,1989,108.0
198913,Ken,1989-08-03 06:00:00,3,29.9,125.1,980,30.0,1989,108.0
198913,Ken,1989-08-03 12:00:00,3,30.5,124.0,980,30.0,1989,108.0
198913,Ken,1989-08-03 18:00:00,3,31.0,122.6,980,30.0,1989,108.0
198912,(nameless),1989-07-28 18:00:00,1,25.0,128.0,995,15.0,1989,54.0
198912,(nameless),1989-07-29 00:00:00,1,25.0,126.3,995,15.0,1989,54.0
198912,(nameless),1989-07-29 06:00:00,2,24.7,124.9,993,20.0,1989,72.0
198912,(nameless),1989-07-29 12:00:00,2,24.3,124.0,993,20.0,1989,72.0
198912,(nameless),1989-07-29 18:00:00,2,24.8,123.0,994,20.0,1989,72.0
198921,Sarah,1989-09-10 06:00:00,4,20.0,123.9,970,35.0,1989,126.0
198921,Sarah,1989-09-10 12:00:00,4,20.8,123.6,965,35.0,1989,126.0
198921,Sarah,1989-09-10 18:00:00,4,21.1,123.1,960,40.0,1989,144.0
198921,Sarah,1989-09-11 00:00:00,5,21.7,123.1,955,45.0,1989,162.0
198921,Sarah,1989-09-11 06:00:00,5,22.7,122.8,950,50.0,1989,180.0
198923,Vera,1989-09-14 12:00:00,3,24.1,128.5,985,25.0,1989,90.0
198923,Vera,1989-09-14 18:00:00,3,24.9,126.4,985,25.0,1989,90.0
198923,Vera,1989-09-15 00:00:00,3,26.1,124.5,985,25.0,1989,90.0
198923,Vera,1989-09-15 06:00:00,3,27.2,123.0,985,25.0,1989,90.0
198925,Angela,1989-10-04 18:00:00,5,18.2,126.3,940,50.0,1989,180.0
198925,Angela,1989-10-05 00:00:00,5,18.2,125.1,940,50.0,1989,180.0
198925,Angela,1989-10-05 06:00:00,5,18.2,124.1,940,50.0,1989,180.0
198925,Angela,1989-10-05 12:00:00,5,18.4,123.1,940,50.0,1989,180.0
198925,Angela,1989-10-05 18:00:00,5,18.7,122.1,945,50.0,1989,180.0
198929,Elsie,1989-10-20 12:00:00,4,17.5,115.0,960,35.0,1989,126.0
198929,Elsie,1989-10-20 18:00:00,4,17.7,114.0,960,35.0,1989,126.0
198929,Elsie,1989-10-21 00:00:00,4,17.6,112.7,960,35.0,1989,126.0
198929,Elsie,1989-10-21 06:00:00,4,17.8,111.5,970,35.0,1989,126.0
198929,Elsie,1989-10-21 12:00:00,3,18.1,110.1,975,30.0,1989,108.0
199003,Marian,1990-05-17 06:00:00,4,16.0,112.5,975,35.0,1990,126.0
199003,Marian,1990-05-17 12:00:00,4,17.2,112.7,965,40.0,1990,144.0
199003,Marian,1990-05-17 18:00:00,4,18.1,113.2,965,40.0,1990,144.0
199004,Nathan,1990-06-16 06:00:00,3,17.4,111.8,985,25.0,1990,90.0
199004,Nathan,1990-06-16 12:00:00,3,16.8,112.1,985,25.0,1990,90.0
199004,Nathan,1990-06-16 18:00:00,3,17.1,112.2,985,25.0,1990,90.0
199004,Nathan,1990-06-17 00:00:00,3,17.6,112.0,985,25.0,1990,90.0
199004,Nathan,1990-06-17 06:00:00,3,18.5,112.0,980,30.0,1990,108.0
199005,Ofelia,1990-06-21 06:00:00,3,16.4,124.8,975,30.0,1990,108.0
199005,Ofelia,1990-06-21 12:00:00,3,17.4,124.0,975,30.0,1990,108.0
199005,Ofelia,1990-06-21 18:00:00,4,18.0,123.2,970,35.0,1990,126.0
199005,Ofelia,1990-06-22 00:00:00,4,18.8,122.7,970,35.0,1990,126.0
199006,Percy,1990-06-26 12:00:00,5,15.7,124.5,950,45.0,1990,162.0
199006,Percy,1990-06-26 18:00:00,5,16.4,123.7,950,45.0,1990,162.0
199006,Percy,1990-06-27 00:00:00,5,17.2,122.7,950,45.0,1990,162.0
199006,Percy,1990-06-27 06:00:00,4,17.9,121.9,960,40.0,1990,144.0
199006,Percy,1990-06-27 12:00:00,4,19.2,120.8,960,40.0,1990,144.0
199012,Yancy,1990-08-18 00:00:00,4,21.7,124.7,970,35.0,1990,126.0
199012,Yancy,1990-08-18 06:00:00,4,22.2,124.5,970,35.0,1990,126.0
199012,Yancy,1990-08-18 12:00:00,4,22.6,124.2,960,40.0,1990,144.0
199012,Yancy,1990-08-18 18:00:00,4,23.9,123.8,955,40.0,1990,144.0
199012,Yancy,1990-08-19 00:00:00,4,24.6,122.8,955,40.0,1990,144.0
199016,Becky,1990-08-25 06:00:00,2,19.0,127.5,995,20.0,1990,72.0
199016,Becky,1990-08-25 12:00:00,2,19.4,126.5,992,20.0,1990,72.0
199016,Becky,1990-08-25 18:00:00,2,19.2,125.0,990,20.0,1990,72.0
199016,Becky,1990-08-26 00:00:00,3,19.0,123.2,985,25.0,1990,90.0
199016,Becky,1990-08-26 06:00:00,3,18.8,122.1,980,30.0,1990,108.0
199015,Abe,1990-08-29 12:00:00,4,24.5,126.5,965,40.0,1990,144.0
199015,Abe,1990-08-29 18:00:00,5,24.7,125.3,955,45.0,1990,162.0
199015,Abe,1990-08-30 00:00:00,5,25.2,124.6,955,45.0,1990,162.0
199015,Abe,1990-08-30 06:00:00,5,25.8,123.8,955,45.0,1990,162.0
199015,Abe,1990-08-30 12:00:00,5,26.6,122.9,955,45.0,1990,162.0
199018,Dot,1990-09-06 06:00:00,4,19.8,128.4,970,35.0,1990,126.0
199018,Dot,1990-09-06 12:00:00,4,20.4,126.7,965,35.0,1990,126.0
199018,Dot,1990-09-06 18:00:00,4,21.0,125.4,965,35.0,1990,126.0
199018,Dot,1990-09-07 00:00:00,4,21.7,124.0,960,40.0,1990,144.0
199018,Dot,1990-09-07 06:00:00,4,22.2,123.0,960,40.0,1990,144.0
199019,Ed,1990-09-13 12:00:00,3,19.8,128.5,985,25.0,1990,90.0
199019,Ed,1990-09-13 18:00:00,3,19.8,126.8,985,25.0,1990,90.0
199019,Ed,1990-09-14 00:00:00,3,19.7,124.7,980,30.0,1990,108.0
199019,Ed,1990-09-14 06:00:00,3,19.3,123.4,980,30.0,1990,108.0
199019,Ed,1990-09-14 12:00:00,4,19.0,121.2,970,35.0,1990,126.0
199025,Mike,1990-11-15 18:00:00,4,15.2,109.7,970,35.0,1990,126.0
199025,Mike,1990-11-16 00:00:00,4,15.8,109.4,970,35.0,1990,126.0
199025,Mike,1990-11-16 06:00:00,4,16.6,109.8,970,35.0,1990,126.0
199025,Mike,1990-11-16 12:00:00,3,17.3,109.6,980,30.0,1990,108.0
199025,Mike,1990-11-16 18:00:00,3,18.0,109.4,980,30.0,1990,108.0
199106,Zeke,1991-07-11 18:00:00,3,15.8,114.0,985,25.0,1991,90.0
199106,Zeke,1991-07-12 00:00:00,3,16.4,113.2,980,30.0,1991,108.0
199106,Zeke,1991-07-12 06:00:00,3,17.1,112.5,975,30.0,1991,108.0
199106,Zeke,1991-07-12 12:00:00,4,17.8,112.0,970,35.0,1991,126.0
199106,Zeke,1991-07-12 18:00:00,5,18.6,110.8,960,45.0,1991,162.0
199107,Amy,1991-07-17 12:00:00,4,18.2,127.4,970,35.0,1991,126.0
199107,Amy,1991-07-17 18:00:00,4,18.5,126.4,960,35.0,1991,126.0
199107,Amy,1991-07-18 00:00:00,4,19.4,125.2,950,40.0,1991,144.0
199107,Amy,1991-07-18 06:00:00,5,19.8,124.0,945,45.0,1991,162.0
199107,Amy,1991-07-18 12:00:00,5,20.7,122.4,940,50.0,1991,180.0
199108,Brendan,1991-07-21 12:00:00,2,15.7,124.5,995,20.0,1991,72.0
199108,Brendan,1991-07-21 18:00:00,2,16.0,123.7,990,20.0,1991,72.0
199108,Brendan,1991-07-22 00:00:00,3,16.7,123.0,985,25.0,1991,90.0
199108,Brendan,1991-07-22 06:00:00,3,17.5,122.1,985,25.0,1991,90.0
199108,Brendan,1991-07-22 12:00:00,3,18.7,121.2,980,30.0,1991,108.0
199110,Ellie,1991-08-16 12:00:00,3,25.4,126.2,975,30.0,1991,108.0
199110,Ellie,1991-08-16 18:00:00,3,25.2,125.0,980,30.0,1991,108.0
199110,Ellie,1991-08-17 00:00:00,3,25.1,124.2,985,25.0,1991,90.0
199110,Ellie,1991-08-17 06:00:00,3,25.0,123.3,985,25.0,1991,90.0
199110,Ellie,1991-08-17 12:00:00,3,25.1,122.6,980,30.0,1991,108.0
199119,Nat,1991-09-21 12:00:00,4,21.3,125.3,960,40.0,1991,144.0
199119,Nat,1991-09-21 18:00:00,4,21.6,124.7,955,40.0,1991,144.0
199119,Nat,1991-09-22 00:00:00,5,21.7,123.9,950,45.0,1991,162.0
199119,Nat,1991-09-22 06:00:00,5,21.8,123.3,950,45.0,1991,162.0
199119,Nat,1991-09-22 12:00:00,5,22.0,122.4,940,50.0,1991,180.0
199123,Ruth,1991-10-26 06:00:00,6,17.9,126.4,920,60.0,1991,216.0
199123,Ruth,1991-10-26 12:00:00,6,18.3,125.7,920,55.0,1991,198.0
199123,Ruth,1991-10-26 18:00:00,6,18.7,124.3,930,55.0,1991,198.0
199123,Ruth,1991-10-27 00:00:00,5,18.7,123.3,940,50.0,1991,180.0
199123,Ruth,1991-10-27 06:00:00,5,18.3,122.7,940,50.0,1991,180.0
199124,Seth,1991-11-11 18:00:00,4,17.5,126.0,965,35.0,1991,126.0
199124,Seth,1991-11-12 00:00:00,4,17.3,125.2,965,35.0,1991,126.0
199124,Seth,1991-11-12 06:00:00,3,17.2,124.6,975,30.0,1991,108.0
199124,Seth,1991-11-12 12:00:00,3,17.8,123.3,985,25.0,1991,90.0
199124,Seth,1991-11-12 18:00:00,2,18.5,122.5,990,20.0,1991,72.0
199204,Chuck,1992-06-27 00:00:00,3,16.3,112.5,970,30.0,1992,108.0
199204,Chuck,1992-06-27 06:00:00,4,16.7,111.9,965,35.0,1992,126.0
199204,Chuck,1992-06-27 12:00:00,4,17.3,111.3,965,35.0,1992,126.0
199204,Chuck,1992-06-27 18:00:00,4,17.9,110.6,965,35.0,1992,126.0
199204,Chuck,1992-06-28 00:00:00,4,18.5,109.8,960,35.0,1992,126.0
199205,Eli,1992-07-11 18:00:00,4,17.0,116.9,975,35.0,1992,126.0
199205,Eli,1992-07-12 00:00:00,4,17.1,115.5,975,35.0,1992,126.0
199205,Eli,1992-07-12 06:00:00,4,17.3,114.3,975,35.0,1992,126.0
199205,Eli,1992-07-12 12:00:00,4,17.7,113.1,970,35.0,1992,126.0
199205,Eli,1992-07-12 18:00:00,4,18.2,112.1,970,35.0,1992,126.0
199207,Gary,1992-07-20 06:00:00,1,16.6,121.0,1000,15.0,1992,54.0
199207,Gary,1992-07-20 12:00:00,2,16.9,120.0,995,20.0,1992,72.0
199207,Gary,1992-07-20 18:00:00,2,17.4,118.7,995,20.0,1992,72.0
199207,Gary,1992-07-21 00:00:00,2,17.8,116.8,990,20.0,1992,72.0
199207,Gary,1992-07-21 06:00:00,2,18.4,116.0,990,20.0,1992,72.0
199215,Omar,1992-09-03 06:00:00,4,22.3,125.6,955,40.0,1992,144.0
199215,Omar,1992-09-03 12:00:00,4,22.5,125.0,965,35.0,1992,126.0
199215,Omar,1992-09-03 18:00:00,4,22.6,124.0,970,35.0,1992,126.0
199215,Omar,1992-09-04 00:00:00,3,22.9,123.2,975,30.0,1992,108.0
199215,Omar,1992-09-04 06:00:00,3,23.3,122.5,975,30.0,1992,108.0
199216,Polly,1992-08-28 06:00:00,3,22.1,124.7,985,25.0,1992,90.0
199216,Polly,1992-08-28 12:00:00,3,22.2,124.2,985,25.0,1992,90.0
199216,Polly,1992-08-28 18:00:00,3,22.4,123.9,980,30.0,1992,108.0
199216,Polly,1992-08-29 00:00:00,4,22.6,123.4,980,35.0,1992,126.0
199216,Polly,1992-08-29 06:00:00,4,23.0,123.0,975,35.0,1992,126.0
199219,Ted,1992-09-20 00:00:00,3,17.5,126.5,985,25.0,1992,90.0
199219,Ted,1992-09-20 06:00:00,3,18.1,124.8,985,25.0,1992,90.0
199219,Ted,1992-09-20 12:00:00,3,18.6,123.8,985,25.0,1992,90.0
199219,Ted,1992-09-20 18:00:00,3,19.0,123.2,985,25.0,1992,90.0
199219,Ted,1992-09-21 00:00:00,3,19.4,122.8,980,30.0,1992,108.0
199302,Koryn,1993-06-25 06:00:00,6,15.5,125.1,935,55.0,1993,198.0
199302,Koryn,1993-06-25 12:00:00,5,16.3,124.0,945,50.0,1993,180.0
199302,Koryn,1993-06-25 18:00:00,5,17.0,122.6,945,50.0,1993,180.0
199302,Koryn,1993-06-26 00:00:00,5,17.2,121.1,950,45.0,1993,162.0
199302,Koryn,1993-06-26 06:00:00,4,18.0,120.0,960,40.0,1993,144.0
199303,Lewis,1993-07-09 06:00:00,2,15.1,118.7,995,20.0,1993,72.0
199303,Lewis,1993-07-09 12:00:00,3,15.9,117.1,990,25.0,1993,90.0
199303,Lewis,1993-07-09 18:00:00,3,16.7,115.3,990,25.0,1993,90.0
199303,Lewis,1993-07-10 00:00:00,3,17.5,113.6,985,25.0,1993,90.0
199303,Lewis,1993-07-10 06:00:00,3,18.1,111.9,985,25.0,1993,90.0
199309,Tasha,1993-08-16 18:00:00,1,16.7,126.2,1000,15.0,1993,54.0
199309,Tasha,1993-08-17 00:00:00,1,17.4,125.4,998,15.0,1993,54.0
199309,Tasha,1993-08-17 06:00:00,2,18.1,124.5,995,20.0,1993,72.0
199309,Tasha,1993-08-17 12:00:00,2,18.5,123.7,995,20.0,1993,72.0
199309,Tasha,1993-08-17 18:00:00,2,18.8,122.8,995,20.0,1993,72.0
199312,Winona,1993-08-25 12:00:00,2,17.3,115.7,990,20.0,1993,72.0
199312,Winona,1993-08-25 18:00:00,2,17.5,115.8,990,20.0,1993,72.0
199312,Winona,1993-08-26 00:00:00,2,17.6,115.8,990,20.0,1993,72.0
199312,Winona,1993-08-26 06:00:00,2,17.8,115.8,990,20.0,1993,72.0
199312,Winona,1993-08-26 12:00:00,2,18.0,115.7,990,20.0,1993,72.0
199315,Abe,1993-09-10 06:00:00,2,19.8,124.0,995,20.0,1993,72.0
199315,Abe,1993-09-10 12:00:00,2,19.9,123.9,990,20.0,1993,72.0
199315,Abe,1993-09-10 18:00:00,3,20.1,123.6,985,25.0,1993,90.0
199315,Abe,1993-09-11 00:00:00,3,20.4,123.2,985,25.0,1993,90.0
199315,Abe,1993-09-11 06:00:00,3,20.6,122.5,980,30.0,1993,108.0
199316,Becky,1993-09-14 12:00:00,1,16.2,126.4,1002,15.0,1993,54.0
199316,Becky,1993-09-14 18:00:00,1,16.6,125.8,1002,15.0,1993,54.0
199316,Becky,1993-09-15 00:00:00,1,17.3,124.5,1000,15.0,1993,54.0
199316,Becky,1993-09-15 06:00:00,1,17.9,123.6,1000,15.0,1993,54.0
199316,Becky,1993-09-15 12:00:00,2,18.7,122.7,995,20.0,1993,72.0
199320,Flo,1993-10-05 00:00:00,3,16.3,119.0,985,25.0,1993,90.0
199320,Flo,1993-10-05 06:00:00,3,16.1,119.5,985,25.0,1993,90.0
199320,Flo,1993-10-05 12:00:00,3,16.5,120.0,990,25.0,1993,90.0
199320,Flo,1993-10-05 18:00:00,3,17.1,120.8,990,25.0,1993,90.0
199320,Flo,1993-10-06 00:00:00,3,18.0,121.5,990,25.0,1993,90.0
199323,Ira,1993-11-02 06:00:00,3,16.9,118.3,985,25.0,1993,90.0
199323,Ira,1993-11-02 12:00:00,3,17.2,117.2,985,25.0,1993,90.0
199323,Ira,1993-11-02 18:00:00,3,17.5,116.4,990,25.0,1993,90.0
199323,Ira,1993-11-03 00:00:00,3,17.8,115.8,990,25.0,1993,90.0
199323,Ira,1993-11-03 06:00:00,3,18.2,115.0,990,25.0,1993,90.0
199404,Sharon,1994-06-23 06:00:00,1,15.5,119.8,1000,15.0,1994,54.0
199404,Sharon,1994-06-23 12:00:00,2,16.3,118.4,995,20.0,1994,72.0
199404,Sharon,1994-06-23 18:00:00,2,17.0,117.0,995,20.0,1994,72.0
199404,Sharon,1994-06-24 00:00:00,2,17.9,114.7,995,20.0,1994,72.0
199404,Sharon,1994-06-24 06:00:00,2,18.9,113.5,995,20.0,1994,72.0
199406,Tim,1994-07-09 06:00:00,4,18.5,126.0,960,40.0,1994,144.0
199406,Tim,1994-07-09 12:00:00,5,19.1,125.4,945,50.0,1994,180.0
199406,Tim,1994-07-09 18:00:00,5,20.0,124.3,940,50.0,1994,180.0
199406,Tim,1994-07-10 00:00:00,6,20.9,123.5,935,55.0,1994,198.0
199406,Tim,1994-07-10 06:00:00,6,21.9,122.5,935,55.0,1994,198.0
199407,Vanessa,1994-07-10 00:00:00,2,15.4,116.3,996,20.0,1994,72.0
199407,Vanessa,1994-07-10 06:00:00,2,15.6,117.8,992,20.0,1994,72.0
199407,Vanessa,1994-07-10 12:00:00,2,16.5,118.8,992,20.0,1994,72.0
199407,Vanessa,1994-07-10 18:00:00,2,17.8,119.5,990,20.0,1994,72.0
199407,Vanessa,1994-07-11 00:00:00,2,19.7,119.7,990,20.0,1994,72.0
199409,Yunya,1994-07-18 06:00:00,1,16.3,118.5,998,15.0,1994,54.0
199409,Yunya,1994-07-18 12:00:00,1,16.7,118.9,998,15.0,1994,54.0
199409,Yunya,1994-07-18 18:00:00,2,17.1,119.5,995,20.0,1994,72.0
199409,Yunya,1994-07-19 00:00:00,2,17.9,120.4,995,20.0,1994,72.0
199409,Yunya,1994-07-19 06:00:00,2,18.7,121.0,995,20.0,1994,72.0
199413,Caitlin,1994-08-02 06:00:00,1,20.0,125.7,1000,15.0,1994,54.0
199413,Caitlin,1994-08-02 12:00:00,1,20.2,125.0,998,15.0,1994,54.0
199413,Caitlin,1994-08-02 18:00:00,1,20.5,124.3,998,15.0,1994,54.0
199413,Caitlin,1994-08-03 00:00:00,2,21.3,123.2,995,20.0,1994,72.0
199413,Caitlin,1994-08-03 06:00:00,3,22.6,121.9,985,25.0,1994,90.0
199414,Doug,1994-08-06 12:00:00,5,19.1,125.5,935,50.0,1994,180.0
199414,Doug,1994-08-06 18:00:00,5,19.9,124.6,935,50.0,1994,180.0
199414,Doug,1994-08-07 00:00:00,5,20.9,123.7,935,50.0,1994,180.0
199414,Doug,1994-08-07 06:00:00,5,22.2,123.4,940,50.0,1994,180.0
199414,Doug,1994-08-07 12:00:00,5,23.6,122.9,945,50.0,1994,180.0
199415,Ellie,1994-08-13 12:00:00,4,31.2,127.4,960,40.0,1994,144.0
199415,Ellie,1994-08-13 18:00:00,4,31.6,125.9,970,35.0,1994,126.0
199415,Ellie,1994-08-14 00:00:00,4,32.2,124.7,970,35.0,1994,126.0
199415,Ellie,1994-08-14 06:00:00,4,32.5,123.6,970,35.0,1994,126.0
199415,Ellie,1994-08-14 12:00:00,3,32.7,122.6,980,30.0,1994,108.0
199417,Fred,1994-08-20 00:00:00,5,22.9,124.9,940,50.0,1994,180.0
199417,Fred,1994-08-20 06:00:00,5,23.5,124.7,940,50.0,1994,180.0
199417,Fred,1994-08-20 12:00:00,5,24.4,124.5,945,50.0,1994,180.0
199417,Fred,1994-08-20 18:00:00,5,25.6,123.9,950,45.0,1994,162.0
199417,Fred,1994-08-21 00:00:00,5,26.6,122.7,950,45.0,1994,162.0
199418,Gladys,1994-08-31 00:00:00,3,22.3,128.1,980,30.0,1994,108.0
199418,Gladys,1994-08-31 06:00:00,4,22.7,126.5,965,40.0,1994,144.0
199418,Gladys,1994-08-31 12:00:00,5,23.0,125.0,955,45.0,1994,162.0
199418,Gladys,1994-08-31 18:00:00,5,23.5,123.7,950,45.0,1994,162.0
199418,Gladys,1994-09-01 00:00:00,5,24.0,122.5,955,45.0,1994,162.0
199419,Harry,1994-08-24 12:00:00,1,15.5,120.3,1004,12.0,1994,43.2
199419,Harry,1994-08-24 18:00:00,1,15.5,120.3,1004,12.0,1994,43.2
199419,Harry,1994-08-25 00:00:00,1,16.5,120.0,1004,12.0,1994,43.2
199419,Harry,1994-08-25 06:00:00,1,17.5,119.4,1000,15.0,1994,54.0
199419,Harry,1994-08-25 12:00:00,2,18.0,118.4,1000,20.0,1994,72.0
199422,Joel,1994-09-05 06:00:00,2,16.3,109.1,995,20.0,1994,72.0
199422,Joel,1994-09-05 12:00:00,2,16.5,108.8,995,20.0,1994,72.0
199422,Joel,1994-09-05 18:00:00,2,16.7,109.1,990,20.0,1994,72.0
199422,Joel,1994-09-06 00:00:00,2,17.3,109.5,990,20.0,1994,72.0
199422,Joel,1994-09-06 06:00:00,2,18.5,109.4,985,20.0,1994,72.0
199424,Luke,1994-09-09 00:00:00,1,15.5,126.0,1000,15.0,1994,54.0
199424,Luke,1994-09-09 06:00:00,1,17.2,126.5,1000,15.0,1994,54.0
199424,Luke,1994-09-09 12:00:00,1,17.8,125.3,1000,15.0,1994,54.0
199424,Luke,1994-09-09 18:00:00,1,18.2,124.2,1000,15.0,1994,54.0
199424,Luke,1994-09-10 00:00:00,3,18.4,123.0,995,25.0,1994,90.0
199430,Seth,1994-10-09 00:00:00,5,21.9,123.9,935,50.0,1994,180.0
199430,Seth,1994-10-09 06:00:00,5,23.0,123.8,935,50.0,1994,180.0
199430,Seth,1994-10-09 12:00:00,5,24.2,123.6,945,45.0,1994,162.0
199430,Seth,1994-10-09 18:00:00,5,25.2,123.2,945,45.0,1994,162.0
199430,Seth,1994-10-10 00:00:00,4,25.7,122.4,950,40.0,1994,144.0
199436,Axel,1994-12-24 06:00:00,2,16.4,116.0,995,20.0,1994,72.0
199436,Axel,1994-12-24 12:00:00,2,16.7,115.8,995,20.0,1994,72.0
199436,Axel,1994-12-24 18:00:00,2,17.2,115.3,995,20.0,1994,72.0
199436,Axel,1994-12-25 00:00:00,2,17.8,114.9,998,20.0,1994,72.0
199436,Axel,1994-12-25 06:00:00,2,18.4,114.9,998,20.0,1994,72.0
199502,Deanna,1995-06-03 18:00:00,2,15.7,118.8,995,20.0,1995,72.0
199502,Deanna,1995-06-04 00:00:00,2,16.3,118.4,995,20.0,1995,72.0
199502,Deanna,1995-06-04 06:00:00,2,17.3,118.3,995,20.0,1995,72.0
199502,Deanna,1995-06-04 12:00:00,2,17.9,119.0,995,20.0,1995,72.0
199502,Deanna,1995-06-04 18:00:00,2,18.6,119.1,995,20.0,1995,72.0
199505,Helen,1995-08-08 06:00:00,1,18.4,128.8,1002,15.0,1995,54.0
199505,Helen,1995-08-08 12:00:00,1,18.6,127.1,1002,15.0,1995,54.0
199505,Helen,1995-08-08 18:00:00,1,18.8,125.3,1002,15.0,1995,54.0
199505,Helen,1995-08-09 00:00:00,2,19.2,123.5,998,18.0,1995,64.8
199505,Helen,1995-08-09 06:00:00,2,19.4,121.8,998,18.0,1995,64.8
199506,Irving,1995-08-17 06:00:00,1,15.8,112.3,1002,12.0,1995,43.2
199506,Irving,1995-08-17 12:00:00,1,16.5,112.2,1000,15.0,1995,54.0
199506,Irving,1995-08-17 18:00:00,2,17.1,112.0,998,18.0,1995,64.8
199506,Irving,1995-08-18 00:00:00,2,17.9,111.9,998,18.0,1995,64.8
199506,Irving,1995-08-18 06:00:00,2,18.5,112.1,995,20.0,1995,72.0
199507,Janis,1995-08-23 12:00:00,2,25.3,124.9,995,20.0,1995,72.0
199507,Janis,1995-08-23 18:00:00,2,26.0,124.3,995,20.0,1995,72.0
199507,Janis,1995-08-24 00:00:00,3,26.7,123.7,985,25.0,1995,90.0
199507,Janis,1995-08-24 06:00:00,3,27.1,123.2,985,25.0,1995,90.0
199507,Janis,1995-08-24 12:00:00,3,27.4,122.7,985,25.0,1995,90.0
199508,Lois,1995-08-27 00:00:00,2,17.1,112.5,990,23.0,1995,82.8
199508,Lois,1995-08-27 06:00:00,3,17.3,111.9,985,25.0,1995,90.0
199508,Lois,1995-08-27 12:00:00,3,17.7,111.3,985,25.0,1995,90.0
199508,Lois,1995-08-27 18:00:00,3,17.9,111.0,985,25.0,1995,90.0
199508,Lois,1995-08-28 00:00:00,3,18.5,110.5,980,30.0,1995,108.0
